angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-307760,-0.898096,-0.898096,5.27589e-012,5.87453e-012,5016000,1009000,4007000,4.97126
388524,-0.986697,-0.986697,2.46214e-012,2.49534e-012,5022000,1002000,4020000,5.01198
-441431,0.604778,0.604778,1.73322e-011,2.86589e-011,5514000,0,5514000,inf
-790117,0.933572,0.933572,1.10379e-011,1.18234e-011,5017000,1503000,3514000,3.33799
527287,-0.620033,-0.620033,1.88244e-011,3.03603e-011,5518000,0,5518000,inf
771989,0.723897,0.723897,2.10129e-011,2.90274e-011,6028000,0,6028000,inf
584347,-0.616541,-0.616541,1.50434e-011,2.43997e-011,6041000,0,6041000,inf
-631098,-0.267315,-0.267315,4.73109e-010,1.76985e-009,5592000,1001000,4591000,5.58641
-596934,0.962663,0.962663,6.29874e-012,6.54304e-012,5520000,0,5520000,inf
366807,0.777848,0.777848,8.93463e-012,1.14863e-011,5520000,1002000,4518000,5.50898
339682,0.68928,0.68928,8.99114e-012,1.30442e-011,5610000,502000,5108000,11.1753
-572927,0.189027,0.189027,1.01849e-009,5.38807e-009,5511000,1004000,4507000,5.48904
-525850,-0.684884,-0.684884,1.42678e-011,2.08324e-011,5018000,1001000,4017000,5.01299
813740,-0.449472,-0.449472,1.76247e-011,3.92121e-011,6021000,0,6021000,inf
993772,0.235879,0.235879,6.72268e-010,2.85005e-009,5456000,1002000,4454000,5.44511
621511,-0.717699,-0.717699,1.6574e-011,2.30932e-011,5014000,1007000,4007000,4.97915
351607,0.963346,0.963346,3.67661e-012,3.8165e-012,5026000,0,5026000,inf
-216797,-0.456213,-0.456213,4.92698e-011,1.07997e-010,6481000,1002000,5479000,6.46806
-228240,-0.995434,-0.995434,8.49321e-013,8.53216e-013,5017000,0,5017000,inf
73341.5,-0.541201,-0.541201,8.8497e-012,1.6352e-011,6022000,0,6022000,inf
681992,-0.87019,-0.87019,1.30995e-011,1.50536e-011,5528000,1011000,4517000,5.46785
-860429,-0.945654,-0.945654,1.09063e-011,1.1533e-011,5164000,0,5164000,inf
574810,0.562646,0.562646,2.63358e-011,4.68071e-011,6027000,1002000,5025000,6.01497
-954228,0.966296,0.966296,9.57556e-012,9.90956e-012,5027000,1019000,4008000,4.93327
936563,-0.846519,-0.846519,1.94317e-011,2.29548e-011,4653000,1003000,3650000,4.63908
874523,-0.233387,-0.233387,6.18764e-010,2.65124e-009,5014000,1007000,4007000,4.97915
335244,-0.457879,-0.457879,2.91459e-011,6.36541e-011,5028000,1503000,3525000,3.34531
-138316,-0.748582,-0.748582,3.44835e-012,4.60651e-012,5452000,0,5452000,inf
200853,-0.389659,-0.389659,9.61843e-011,2.46842e-010,5538000,1032000,4506000,5.36628
460857,-0.403528,-0.403528,6.97764e-011,1.72916e-010,5012000,1463000,3549000,3.42584
-953590,-0.66626,-0.66626,2.66964e-011,4.00691e-011,5939000,1000000,4939000,5.939
-838591,0.938198,0.938198,1.13135e-011,1.20588e-011,5502000,502000,5000000,10.9602
