angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-650367,0.828113,0.828113,1.51582e-009,1.83045e-009,5550000,614000,4936000,9.03909
644935,-0.982164,-0.982164,4.71068e-012,4.79622e-012,5072000,1004000,4068000,5.05179
-395154,-0.314675,-0.314677,2.55019e-006,8.10419e-006,5043000,1002000,4041000,5.03293
526782,0.970627,0.970627,4.74276e-012,4.88629e-012,5700000,0,5700000,inf
377425,0.962869,0.962869,3.33e-012,3.45842e-012,6073000,0,6073000,inf
950659,0.998959,0.998959,1.69076e-012,1.69252e-012,5532000,1000000,4532000,5.532
-11888,0.972123,0.972123,4.31877e-014,4.44261e-014,4556000,1005000,3551000,4.53333
661137,-0.218835,-0.218841,5.47221e-006,2.50061e-005,5551000,1003000,4548000,5.5344
274357,-0.137826,-0.137836,9.87523e-006,7.165e-005,5535000,502000,5033000,11.0259
-542349,-0.964906,-0.964906,5.06828e-012,5.25261e-012,5024000,1268000,3756000,3.96215
-193259,0.619829,0.619829,9.79289e-008,1.57993e-007,5124000,1010000,4114000,5.07327
-372006,-0.887969,-0.887969,1.64225e-010,1.84945e-010,5036000,0,5036000,inf
601429,-0.70543,-0.70543,2.52614e-008,3.58099e-008,7220000,0,7220000,inf
-247536,-0.996377,-0.996377,8.20566e-013,8.2355e-013,5530000,1046000,4484000,5.28681
949161,-0.836445,-0.836445,1.16456e-009,1.39227e-009,5031000,0,5031000,inf
369196,-0.433518,-0.433519,8.66156e-007,1.99797e-006,6573000,0,6573000,inf
805927,-0.392585,-0.392587,1.28175e-006,3.26491e-006,6061000,503000,5558000,12.0497
-248458,-0.306176,-0.306178,2.73803e-006,8.94269e-006,5201000,1004000,4197000,5.18028
-255643,0.672932,0.672932,4.39092e-008,6.52505e-008,5698000,0,5698000,inf
-325730,-0.937591,-0.937591,4.37583e-012,4.6671e-012,6028000,0,6028000,inf
317173,-0.563637,-0.563637,2.05986e-007,3.65459e-007,5591000,1032000,4559000,5.41764
-220519,-0.236738,-0.236743,4.77281e-006,2.01607e-005,5017000,1468000,3549000,3.41757
-968943,0.660537,0.660537,5.34638e-008,8.09399e-008,6555000,1005000,5550000,6.52239
-940128,0.997749,0.997749,2.45737e-012,2.46291e-012,5824000,1004000,4820000,5.8008
-71663.1,-0.974113,-0.974113,5.26801e-013,5.40801e-013,5132000,1012000,4120000,5.07115
754917,-0.0195353,-0.0195571,2.18372e-005,0.00111783,6742000,0,6742000,inf
-139925,0.463175,0.463176,6.41962e-007,1.386e-006,6595000,1049000,5546000,6.28694
-289841,-0.416641,-0.416642,1.02095e-006,2.45042e-006,5669000,1016000,4653000,5.57972
-715375,-0.934244,-0.934244,2.13924e-011,2.28981e-011,6044000,0,6044000,inf
893923,-0.192684,-0.192691,6.65341e-006,3.45301e-005,7097000,0,7097000,inf
626230,-0.65885,-0.65885,5.49023e-008,8.33304e-008,6654000,0,6654000,inf
-920520,-0.531674,-0.531674,3.02756e-007,5.69439e-007,5605000,1502000,4103000,3.73169
-636484,-0.719897,-0.719897,1.93499e-008,2.68787e-008,6323000,0,6323000,inf
-416193,0.0748981,0.0749133,1.51957e-005,0.000202885,6188000,1012000,5176000,6.11462
-928600,-0.526884,-0.526885,3.20076e-007,6.07487e-007,5172000,1503000,3669000,3.44112
-725649,-0.63475,-0.63475,7.90146e-008,1.24481e-007,5510000,1006000,4504000,5.47714
653679,0.144794,0.144803,9.402e-006,6.49337e-005,5016000,1802000,3214000,2.78357
-262700,0.988224,0.988224,1.56497e-012,1.58362e-012,5108000,1503000,3605000,3.39854
689125,-0.888252,-0.888252,1.56368e-010,1.7604e-010,5152000,0,5152000,inf
-99888.8,0.32345,0.323452,2.36799e-006,7.32103e-006,6789000,0,6789000,inf
170701,0.950903,0.950903,4.67903e-012,4.92062e-012,6045000,1007000,5038000,6.00298
-615775,-0.733275,-0.733275,1.49634e-008,2.04063e-008,5179000,1005000,4174000,5.15323
-640224,0.737868,0.737868,1.36932e-008,1.85578e-008,5530000,0,5530000,inf
262255,0.0392849,0.0393041,1.92187e-005,0.000489214,5829000,1008000,4821000,5.78274
949809,0.106598,0.106611,1.22633e-005,0.000115042,5966000,0,5966000,inf
807994,0.41262,0.412621,1.06108e-006,2.57155e-006,6518000,0,6518000,inf
389343,0.660931,0.660932,5.31734e-008,8.04522e-008,6218000,1003000,5215000,6.1994
-645626,-0.914672,-0.914672,3.26476e-011,3.56932e-011,4737000,1012000,3725000,4.68083
-571400,0.750836,0.750836,1.04735e-008,1.39491e-008,5057000,1028000,4029000,4.91926
636628,-0.897484,-0.897484,1.19707e-010,1.33381e-010,5096000,1003000,4093000,5.08076
915060,-0.343839,-0.343841,1.98714e-006,5.77928e-006,5519000,1010000,4509000,5.46436
-351291,-0.380539,-0.38054,1.43224e-006,3.76373e-006,5634000,0,5634000,inf
219754,0.988077,0.988077,1.32105e-012,1.337e-012,4788000,1503000,3285000,3.18563
788997,-0.169459,-0.169467,7.88286e-006,4.65178e-005,5039000,1504000,3535000,3.3504
66244.8,0.365772,0.365774,1.63705e-006,4.47561e-006,5099000,1037000,4062000,4.91707
196816,0.0735237,0.0735391,1.53358e-005,0.000208583,5821000,0,5821000,inf
-744771,0.855883,0.855883,6.33855e-010,7.40585e-010,5331000,1012000,4319000,5.26779
560662,0.354226,0.354228,1.81409e-006,5.12129e-006,5933000,0,5933000,inf
95094,-0.459435,-0.459436,6.67189e-007,1.45219e-006,5681000,1509000,4172000,3.76474
-238596,-0.316283,-0.316285,2.51593e-006,7.95469e-006,5030000,1002000,4028000,5.01996
801152,-0.0946724,-0.0946857,1.33017e-005,0.000140502,5700000,0,5700000,inf
284562,-0.997412,-0.997412,7.97584e-013,7.99654e-013,5525000,1000000,4525000,5.525
-620773,0.990733,0.990733,3.28615e-012,3.31689e-012,5026000,1003000,4023000,5.01097
-608873,0.589424,0.589424,1.48128e-007,2.5131e-007,5030000,998000,4032000,5.04008
844628,-0.0346698,-0.0346896,1.98041e-005,0.00057122,6102000,0,6102000,inf
-352563,0.73275,0.73275,1.51253e-008,2.06419e-008,6051000,0,6051000,inf
550653,0.788201,0.788201,4.48849e-009,5.69459e-009,5031000,1000000,4031000,5.031
22282.2,-0.416982,-0.416983,1.01761e-006,2.44041e-006,5610000,0,5610000,inf
837712,0.98186,0.98186,6.17384e-012,6.2879e-012,6107000,0,6107000,inf
321452,-0.0299439,-0.0299644,2.04199e-005,0.000681939,5550000,1003000,4547000,5.5334
-289224,-0.70228,-0.70228,2.67091e-008,3.8032e-008,5662000,1005000,4657000,5.63383
-143312,0.684608,0.684608,3.62145e-008,5.28981e-008,5544000,502000,5042000,11.0438
309712,0.429628,0.429629,8.99924e-007,2.09466e-006,5063000,1026000,4037000,4.9347
-818293,-0.728797,-0.728797,1.63683e-008,2.24594e-008,5522000,0,5522000,inf
-828655,-0.744733,-0.744733,1.1881e-008,1.59534e-008,6032000,0,6032000,inf
-205033,0.996899,0.996899,6.28941e-013,6.30898e-013,5654000,0,5654000,inf
812914,-0.314443,-0.314446,2.5552e-006,8.12609e-006,6455000,0,6455000,inf
-209830,-0.969772,-0.969772,1.7677e-012,1.8228e-012,6024000,0,6024000,inf
351641,-0.580923,-0.580923,1.65501e-007,2.84893e-007,5063000,1363000,3700000,3.7146
-748270,0.720462,0.720462,1.91826e-008,2.66254e-008,5024000,0,5024000,inf
-23352,-0.851449,-0.851449,7.22371e-010,8.48401e-010,5987000,1003000,4984000,5.96909
631896,-0.277729,-0.277732,3.45583e-006,1.24432e-005,5862000,503000,5359000,11.6541
-221202,-0.911858,-0.911858,5.40226e-011,5.92445e-011,5580000,0,5580000,inf
801161,-0.219018,-0.219023,5.4646e-006,2.49505e-005,5885000,1004000,4881000,5.86155
98061,0.808703,0.808703,2.65946e-009,3.28855e-009,5018000,1000000,4018000,5.018
-134775,0.68119,0.68119,3.83331e-008,5.62737e-008,5609000,0,5609000,inf
267020,-0.999761,-0.999761,2.27374e-013,2.27428e-013,5350000,1243000,4107000,4.3041
-948865,-0.99998,-0.99998,2.36255e-013,2.3626e-013,5019000,1181000,3838000,4.24979
350282,0.585567,0.585568,1.55806e-007,2.66077e-007,5119000,1003000,4116000,5.10369
795136,0.0873947,0.0874087,1.39729e-005,0.000159883,5518000,511000,5007000,10.7984
-835636,-0.696317,-0.696317,2.96233e-008,4.25428e-008,6072000,0,6072000,inf
44382.2,-0.622348,-0.622348,9.45036e-008,1.5185e-007,5445000,1012000,4433000,5.38043
-79056.8,-0.155691,-0.155699,8.7019e-006,5.58923e-005,5018000,1097000,3921000,4.57429
158738,0.932203,0.932203,1.56007e-011,1.67354e-011,4792000,1002000,3790000,4.78244
217692,-0.396539,-0.396541,1.23534e-006,3.1153e-006,5516000,1009000,4507000,5.4668
549506,-0.962403,-0.962403,5.13489e-012,5.33549e-012,4635000,1002000,3633000,4.62575
-272695,-0.109672,-0.109684,1.20075e-005,0.000109485,5825000,0,5825000,inf
-850223,-0.0147226,-0.0147451,2.25219e-005,0.00152975,6059000,1000000,5059000,6.059
703912,0.984466,0.984466,4.80949e-012,4.88537e-012,4529000,1007000,3522000,4.49752
75254.2,0.891509,0.891509,1.43784e-010,1.61281e-010,5070000,1010000,4060000,5.0198
39575.4,-0.751476,-0.751476,1.03473e-008,1.37693e-008,4968000,1002000,3966000,4.95808
578343,0.528934,0.528934,3.12515e-007,5.90839e-007,5051000,1000000,4051000,5.051
-526486,0.491755,0.491755,4.7432e-007,9.64546e-007,6018000,0,6018000,inf
750490,0.7186,0.7186,1.98228e-008,2.75853e-008,5114000,1003000,4111000,5.0987
-311434,0.0851284,0.0851426,1.41879e-005,0.000166665,6027000,0,6027000,inf
690902,-0.8518,-0.8518,7.28241e-010,8.54944e-010,5344000,1014000,4330000,5.27022
85508.3,0.906303,0.906303,6.74409e-011,7.44133e-011,4659000,1005000,3654000,4.63582
-26457.8,0.737004,0.737004,1.39147e-008,1.88801e-008,5048000,1000000,4048000,5.048
-492309,-0.741314,-0.741314,1.27738e-008,1.72313e-008,5088000,0,5088000,inf
695.97,0.107044,0.107056,1.2226e-005,0.000114215,5519000,1010000,4509000,5.46436
-327479,0.970468,0.970468,3.28226e-012,3.38214e-012,5618000,0,5618000,inf
446444,0.362813,0.362814,1.68099e-006,4.63321e-006,5822000,1002000,4820000,5.81038
717619,-0.93694,-0.93694,5.11369e-013,5.45786e-013,5075000,1000000,4075000,5.075
33983.1,-0.88783,-0.88783,1.71369e-010,1.9302e-010,5095000,0,5095000,inf
916180,-0.760812,-0.760812,8.45052e-009,1.11072e-008,5522000,0,5522000,inf
-542818,0.465703,0.465704,6.25339e-007,1.34279e-006,6348000,1011000,5337000,6.27893
62778.4,-0.998639,-0.998639,1.27565e-013,1.27738e-013,5209000,0,5209000,inf
-325415,-0.98928,-0.98928,1.85363e-012,1.87371e-012,5017000,1504000,3513000,3.33577
-939576,0.807292,0.807292,2.73849e-009,3.39219e-009,5056000,1003000,4053000,5.04088
-372794,0.954087,0.954087,6.22125e-012,6.52063e-012,5019000,0,5019000,inf
113130,0.133485,0.133495,1.01805e-005,7.62667e-005,5692000,1005000,4687000,5.66368
-334948,-0.875515,-0.875515,2.86276e-010,3.2698e-010,5039000,1003000,4036000,5.02393
622543,0.449159,0.44916,7.40891e-007,1.64951e-006,5068000,1001000,4067000,5.06294
-670861,0.561289,0.561289,2.12108e-007,3.77895e-007,5558000,1003000,4555000,5.54138
-475976,0.658174,0.658174,5.55168e-008,8.43497e-008,5764000,0,5764000,inf
483375,-0.999399,-0.999399,6.53033e-013,6.53426e-013,5071000,1015000,4056000,4.99606
-979795,-0.040221,-0.0402402,1.91019e-005,0.000474924,5945000,0,5945000,inf
-915717,0.710013,0.710013,2.32685e-008,3.27719e-008,6062000,504000,5558000,12.0278
-915338,-0.605376,-0.605376,1.19636e-007,1.97622e-007,5744000,0,5744000,inf
917793,-0.288623,-0.288626,3.16388e-006,1.0962e-005,5662000,1004000,4658000,5.63944
-317850,-0.988397,-0.988397,1.88372e-012,1.90583e-012,5040000,1005000,4035000,5.01493
726713,0.941929,0.941929,1.56228e-011,1.6586e-011,5112000,1004000,4108000,5.09163
-148113,0.891912,0.891912,1.45e-010,1.62572e-010,4515000,1023000,3492000,4.41349
779502,-0.928574,-0.928574,6.11611e-012,6.58656e-012,5331000,0,5331000,inf
-428784,0.499701,0.499702,4.34845e-007,8.70211e-007,6171000,0,6171000,inf
-54478.6,-0.979673,-0.979673,3.94795e-013,4.02987e-013,5574000,1014000,4560000,5.49704
95716.8,0.33524,0.335243,2.14079e-006,6.38584e-006,5020000,1005000,4015000,4.99502
-746718,0.820917,0.820917,1.90676e-009,2.32272e-009,5518000,502000,5016000,10.992
-515221,0.985052,0.985052,3.45279e-012,3.50519e-012,5556000,0,5556000,inf
848961,-0.379075,-0.379076,1.45156e-006,3.82922e-006,5602000,1003000,4599000,5.58524
-510743,-0.396107,-0.396109,1.24036e-006,3.13138e-006,5066000,1536000,3530000,3.29818
210673,-0.8207,-0.8207,1.89728e-009,2.31178e-009,5151000,0,5151000,inf
727516,0.0885233,0.0885372,1.38669e-005,0.000156647,6022000,0,6022000,inf
-464266,0.00707672,0.00710037,2.36491e-005,0.00334181,6037000,1003000,5034000,6.01894
834325,0.983347,0.983347,5.92204e-012,6.02233e-012,5610000,0,5610000,inf
-661553,-0.88784,-0.88784,1.83767e-010,2.06982e-010,5039000,1503000,3536000,3.35263
-53353.2,-0.88527,-0.88527,1.93911e-010,2.19041e-010,4520000,1003000,3517000,4.50648
435867,-0.96703,-0.96703,4.67981e-012,4.83937e-012,5516000,505000,5011000,10.9228
-806296,0.984217,0.984217,5.55322e-012,5.64228e-012,4745000,1002000,3743000,4.73553
-135895,-0.269048,-0.269051,3.70481e-006,1.37701e-005,5739000,1002000,4737000,5.72754
-817336,0.720449,0.720449,1.91452e-008,2.6574e-008,5132000,503000,4629000,10.2028
-873089,-0.977779,-0.977779,7.18337e-012,7.34661e-012,5693000,0,5693000,inf
-205412,-0.846009,-0.846009,8.73627e-010,1.03264e-009,5534000,0,5534000,inf
515705,0.998495,0.998495,1.10234e-012,1.104e-012,6122000,0,6122000,inf
-290396,0.977103,0.977103,2.46503e-012,2.52279e-012,6027000,0,6027000,inf
-836800,0.629848,0.629848,8.49035e-008,1.348e-007,6040000,0,6040000,inf
394212,0.593811,0.593811,1.39817e-007,2.35457e-007,6171000,0,6171000,inf
968481,-0.747304,-0.747304,1.1264e-008,1.50728e-008,5533000,1243000,4290000,4.45133
778820,0.990489,0.990489,4.17655e-012,4.21665e-012,5060000,0,5060000,inf
726433,-0.842416,-0.842416,9.93946e-010,1.17988e-009,6110000,0,6110000,inf
862300,-0.182955,-0.182962,7.14637e-006,3.90607e-005,5042000,1503000,3539000,3.35462
-696384,0.982224,0.982224,5.0796e-012,5.17153e-012,5287000,1003000,4284000,5.27119
297840,-0.213367,-0.213372,5.7028e-006,2.67277e-005,5018000,1011000,4007000,4.9634
-529022,-0.968739,-0.968739,4.84557e-012,5.00193e-012,5584000,0,5584000,inf
-706140,0.00676739,0.00679109,2.36958e-005,0.00350146,6075000,0,6075000,inf
-314616,-0.557998,-0.557998,2.20863e-007,3.95813e-007,6578000,502000,6076000,13.1036
