angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
393739,-0.0731533,-0.0731533,1.5433e-011,2.10969e-010,4533000,1010000,3523000,4.48812
-371859,-0.952369,-0.951795,0.000574169,0.000602885,4348000,1004000,3344000,4.33068
-946442,0.476488,0.476487,1.29482e-006,2.71743e-006,4440000,0,4440000,inf
261935,-10.2231,-4.99308,5.23001,0.511588,5035000,0,5035000,inf
587251,-0.89531,-0.894954,0.000355886,0.0003975,4017000,1348000,2669000,2.97997
158528,-0.137424,-0.137424,9.04871e-012,6.58454e-011,3772000,1307000,2465000,2.886
-650367,-0.676913,-0.676879,3.42816e-005,5.0644e-005,4642000,0,4642000,inf
644935,0.191442,0.191442,7.3681e-011,3.84875e-010,4536000,1004000,3532000,4.51793
-395154,-3.01645,-2.73287,0.283574,0.0940094,4480000,504000,3976000,8.88889
526782,0.247871,0.247871,1.56042e-009,6.29529e-009,4752000,1003000,3749000,4.73779
377425,0.280379,0.280379,5.80573e-009,2.07067e-008,3555000,1011000,2544000,3.51632
950659,0.045675,0.045675,3.71344e-011,8.13012e-010,4473000,1004000,3469000,4.45518
-11888,-0.241196,-0.241196,1.18323e-009,4.90567e-009,3607000,1037000,2570000,3.4783
661137,-4.45889,-3.53642,0.922469,0.206883,4446000,0,4446000,inf
274357,-7.18628,-4.44057,2.74571,0.382077,4552000,1057000,3495000,4.30653
-542349,-0.272144,-0.272144,4.23013e-009,1.55437e-008,4501000,0,4501000,inf
-193259,-1.26605,-1.26179,0.00426767,0.00337084,4521000,1067000,3454000,4.23711
-372006,-0.517927,-0.517924,2.89958e-006,5.59844e-006,3023000,1488000,1535000,2.03159
601429,-1.00475,-1.00389,0.000858573,0.000854517,4528000,504000,4024000,8.98413
-247536,-0.0853602,-0.0853602,9.70418e-012,1.13685e-010,4592000,0,4592000,inf
949161,0.655215,0.65519,2.56587e-005,3.91606e-005,4526000,1010000,3516000,4.48119
369196,-2.07868,-2.01418,0.0644973,0.031028,4015000,0,4015000,inf
805927,-2.34272,-2.23412,0.1086,0.0463563,5026000,0,5026000,inf
-248458,3.10925,2.79474,0.314504,0.101151,4351000,1037000,3314000,4.19576
-255643,1.09923,1.09758,0.0016437,0.00149533,4015000,0,4015000,inf
-325730,-0.370885,-0.370885,1.05916e-007,2.85577e-007,5232000,0,5232000,inf
317173,1.46552,1.45501,0.0105111,0.00717224,4523000,1001000,3522000,4.51848
-220519,-4.10401,-3.36707,0.736931,0.179564,3609000,1002000,2607000,3.6018
-968943,-1.13664,-1.13457,0.00207594,0.00182638,4516000,0,4516000,inf
-940128,0.0672061,0.0672061,3.68132e-011,5.47766e-010,4403000,1007000,3396000,4.37239
-71663.1,-0.23207,-0.23207,7.81997e-010,3.36965e-009,3620000,1503000,2117000,2.40852
754917,51.1797,6.29757,44.8821,0.876952,3547000,1003000,2544000,3.53639
-139925,1.91346,1.86975,0.0437084,0.0228426,4023000,1001000,3022000,4.01898
-289841,-2.18191,-2.10179,0.080113,0.0367169,4174000,0,4174000,inf
-715375,0.381736,0.381736,1.42088e-007,3.72215e-007,4015000,1503000,2512000,2.67132
893923,-5.09259,-3.80225,1.29034,0.253375,4681000,0,4681000,inf
626230,1.1418,1.13966,0.00214175,0.00187577,4437000,1008000,3429000,4.40179
-920520,1.59299,1.57608,0.0169039,0.0106114,4295000,0,4295000,inf
-636484,-0.96414,-0.963509,0.000630329,0.000653774,4068000,0,4068000,inf
-416193,-13.314,-5.33418,7.97979,0.599355,5612000,0,5612000,inf
-928600,1.61314,1.59502,0.0181156,0.01123,5017000,0,5017000,inf
-725649,-1.21736,-1.21405,0.00330181,0.00271228,4021000,1013000,3008000,3.9694
653679,6.83359,4.35286,2.48073,0.36302,4038000,1014000,3024000,3.98225
-262700,-0.154838,-0.154838,4.24716e-013,2.74297e-012,4527000,0,4527000,inf
689125,0.517147,0.517144,2.85802e-006,5.52652e-006,4033000,1046000,2987000,3.85564
-99888.8,2.92548,2.67067,0.254808,0.0870996,3639000,1003000,2636000,3.62812
170701,-0.325467,-0.325467,2.76483e-008,8.49495e-008,4031000,1003000,3028000,4.01894
-615775,-0.927255,-0.926788,0.000467714,0.000504406,4519000,0,4519000,inf
-640224,0.914723,0.914302,0.000420887,0.000460125,5043000,0,5043000,inf
262255,25.4354,5.93242,19.503,0.766766,4099000,1200000,2899000,3.41583
949809,-9.32755,-4.86008,4.46746,0.478954,4012000,0,4012000,inf
807994,2.20761,2.12328,0.084323,0.0381966,4638000,1004000,3634000,4.61952
389343,-1.13544,-1.13338,0.00206078,0.00181497,4013000,1006000,3007000,3.98907
-645626,-0.441903,-0.441902,6.17084e-007,1.39642e-006,4356000,0,4356000,inf
-571400,-0.87967,-0.87936,0.00030966,0.000352019,4459000,1003000,3456000,4.44566
636628,-0.491426,-0.491424,1.74818e-006,3.55737e-006,4030000,0,4030000,inf
915060,-2.73102,-2.53242,0.1986,0.0727203,5016000,0,5016000,inf
-351291,-2.43015,-2.3039,0.126245,0.0519495,5061000,0,5061000,inf
219754,-0.155819,-0.155819,1.95481e-011,1.25454e-010,4759000,0,4759000,inf
788997,5.81579,4.05833,1.75746,0.302188,4517000,1088000,3429000,4.15165
66244.8,2.54449,2.39287,0.151625,0.0595894,4027000,0,4027000,inf
196816,13.5642,5.35593,8.20831,0.605144,4787000,0,4787000,inf
