angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-371859,-0.689651,-0.689144,0.000506469,0.000734385,6000000,1000000,5000000,6
-946442,0.430152,0.430024,0.000128945,0.000299766,5000000,1000000,4000000,5
261935,0.99525,0.993802,0.00144781,0.00145472,6000000,1004000,4996000,5.9761
587251,-0.667032,-0.666457,0.000574515,0.000861301,5000000,1000000,4000000,5
158528,0.136144,0.136409,0.000265071,0.00194699,6000000,1000000,5000000,6
-650367,-0.560561,-0.559792,0.000768934,0.00137172,5507000,1000000,4507000,5.507
644935,-0.188027,-0.188204,0.00017731,0.000943004,5476000,1000000,4476000,5.476
-395154,0.9492,0.948141,0.00105845,0.0011151,6003000,997000,5006000,6.02106
526782,0.24059,0.240123,0.00046742,0.0019428,5001000,999000,4002000,5.00601
377425,0.269969,0.269614,0.000354537,0.00131325,6001000,999000,5002000,6.00701
950659,0.0456275,0.0455931,3.43906e-005,0.000753725,5000000,1001000,3999000,4.995
-11888,-0.234472,-0.234117,0.00035457,0.00151221,6000000,1000000,5000000,6
661137,0.975762,0.974251,0.00151077,0.00154829,5000000,999000,4001000,5.00501
274357,0.990456,0.988968,0.00148871,0.00150305,5001000,999000,4002000,5.00601
-542349,0.262594,0.262296,0.000298139,0.00113536,6001000,999000,5002000,6.00701
-193259,-0.784737,-0.784611,0.000125998,0.000160561,5000000,1001000,3999000,4.995
-372006,0.459903,0.459681,0.000221552,0.000481735,5999000,1000000,4999000,5.999
601429,0.708779,0.708758,2.18021e-005,3.07601e-005,5000000,1001000,3999000,4.995
-247536,0.085051,0.0851459,9.48988e-005,0.00111579,6003000,1000000,5003000,6.003
949161,-0.548051,-0.547382,0.000668968,0.00122063,5001000,999000,4002000,5.00601
369196,0.901145,0.899922,0.00122303,0.0013572,5508000,1000000,4508000,5.508
805927,0.919716,0.918571,0.00114502,0.00124498,5000000,1000000,4000000,5
-248458,-0.951975,-0.950908,0.0010667,0.00112051,6000000,1000000,5000000,6
-255643,0.739704,0.739486,0.000218502,0.000295391,5000000,1003000,3997000,4.98504
-325730,0.347739,0.347356,0.000382304,0.0010994,4997000,1000000,3997000,4.997
317173,-0.826023,-0.82606,3.72531e-005,4.50994e-005,5383000,1011000,4372000,5.32443
-220519,0.971574,0.970108,0.0014657,0.00150858,6000000,1000000,5000000,6
-968943,-0.750794,-0.750567,0.000226976,0.000302314,5000000,1000000,4000000,5
-940128,0.0670548,0.0670813,2.64202e-005,0.000394009,5999000,1000000,4999000,5.999
-71663.1,0.226063,0.225846,0.000217167,0.000960649,5001000,999000,4002000,5.00601
754917,-0.999809,-0.99836,0.0014493,0.00144958,5001000,999000,4002000,5.00601
-139925,0.886267,0.885044,0.00122325,0.00138022,6001000,1000000,5001000,6.001
-289841,0.909071,0.907875,0.00119634,0.001316,4999000,1001000,3998000,4.99401
-715375,-0.356634,-0.356288,0.00034656,0.000971753,5999000,1004000,4995000,5.9751
893923,0.981261,0.979729,0.00153169,0.00156095,5000000,1000000,4000000,5
626230,-0.752274,-0.752048,0.000226132,0.000300597,5528000,1000000,4528000,5.528
-920520,-0.846949,-0.846964,1.45964e-005,1.7234e-005,4510000,1000000,3510000,4.51
-636484,0.694081,0.69358,0.000501017,0.000721841,5999000,1001000,4998000,5.99301
-416193,-0.997191,-0.995755,0.00143593,0.00143998,5000000,999000,4001000,5.00501
-928600,-0.849937,-0.849937,1.01995e-007,1.20003e-007,5001000,999000,4002000,5.00601
-725649,0.772717,0.77254,0.000177212,0.000229335,6000000,1001000,4999000,5.99401
653679,0.989462,0.987965,0.00149674,0.00151268,5000000,1000000,4000000,5
-262700,-0.153015,-0.153294,0.000279142,0.00182428,6000000,1000000,5000000,6
689125,-0.459356,-0.459138,0.000218238,0.000475095,5000000,1000000,4000000,5
-99888.8,0.946245,0.945191,0.00105442,0.00111432,5001000,999000,4002000,5.00601
170701,-0.309488,-0.309016,0.000472116,0.00152547,6000000,1001000,4999000,5.99401
-615775,0.679933,0.679404,0.000528509,0.000777296,5998000,1001000,4997000,5.99201
-640224,0.674945,0.674401,0.000544371,0.000806541,5182000,1022000,4160000,5.07045
262255,0.999228,0.99779,0.0014383,0.00143942,5999000,1000000,4999000,5.999
949809,-0.994302,-0.992847,0.00145542,0.00146376,5004000,1001000,4003000,4.999
807994,0.910903,0.909715,0.00118842,0.00130466,4999000,1000000,3999000,4.999
389343,-0.750446,-0.750219,0.000227111,0.000302635,5000000,1503000,3497000,3.32668
-645626,0.404196,0.404035,0.000161502,0.000399564,6211000,1000000,5211000,6.211
-571400,-0.660488,-0.659885,0.000602992,0.000912949,5000000,1000000,4000000,5
636628,0.441047,0.440903,0.000143632,0.000325662,6000000,1000000,5000000,6
915060,0.939029,0.937967,0.00106139,0.00113031,5001000,999000,4002000,5.00601
-351291,0.924765,0.923646,0.0011189,0.00120993,6000000,1000000,5000000,6
219754,-0.153961,-0.15424,0.00027891,0.00181156,5000000,1000000,4000000,5
788997,-0.985537,-0.984016,0.0015217,0.00154403,6000000,1000000,5000000,6
66244.8,0.930704,0.929614,0.00109042,0.00117161,5000000,1000000,4000000,5
196816,0.997293,0.995858,0.00143554,0.00143943,5559000,1000000,4559000,5.559
-744771,0.517169,0.516949,0.000220099,0.000425585,5000000,1000000,4000000,5
560662,0.93516,0.934087,0.00107274,0.00114712,5000000,1000000,4000000,5
95094,-0.888211,-0.886984,0.00122788,0.00138242,6000000,1000000,5000000,6
-238596,0.948665,0.947608,0.00105738,0.00111459,5000000,1000000,4000000,5
801152,0.995508,0.994063,0.00144588,0.0014524,5007000,1000000,4007000,5.007
284562,0.0719038,0.0719477,4.3886e-005,0.000610343,5999000,1001000,4998000,5.99301
-620773,-0.135824,-0.136088,0.000264505,0.00194741,5509000,1000000,4509000,5.509
-608873,-0.807824,-0.807806,1.84058e-005,2.27845e-005,5000000,1000000,4000000,5
844628,-0.999399,-0.997958,0.00144037,0.00144124,5000000,1000000,4000000,5
-352563,-0.680498,-0.679971,0.00052689,0.000774272,6000000,1000000,5000000,6
550653,0.615418,0.61461,0.000808215,0.00131328,6001000,999000,5002000,6.00701
22282.2,0.908915,0.907718,0.00119699,0.00131695,5000000,1000000,4000000,5
837712,0.189606,0.189773,0.000167511,0.000883469,5000000,1000000,4000000,5
321452,-0.999552,-0.998109,0.00144283,0.00144348,6000000,1000000,5000000,6
-289224,-0.711901,-0.711846,5.51597e-005,7.74822e-005,5000000,1000000,4000000,5
-143312,0.728911,0.72873,0.000181624,0.000249171,5000000,1129000,3871000,4.4287
309712,0.903006,0.901788,0.00121806,0.00134889,6008000,1000000,5008000,6.008
-818293,-0.68473,-0.684214,0.000516029,0.000753623,5000000,1000000,4000000,5
-828655,0.667362,0.666789,0.000573153,0.000858834,6000000,1000000,5000000,6
-205033,-0.0786918,-0.0787615,6.97311e-005,0.00088613,5000000,1004000,3996000,4.98008
812914,0.949276,0.948218,0.00105862,0.00111519,6000000,1102000,4898000,5.44465
