angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-650367,-0.560561,-0.560561,2.0994e-011,3.74518e-011,6000000,1000000,5000000,6
644935,-0.188027,-0.188027,2.46914e-011,1.31318e-010,5004000,999000,4005000,5.00901
-395154,0.9492,0.9492,4.84779e-012,5.10724e-012,5000000,1000000,4000000,5
526782,0.24059,0.24059,1.99311e-011,8.28423e-011,6087000,0,6087000,inf
377425,0.269969,0.269969,1.41659e-011,5.24725e-011,5508000,1138000,4370000,4.84007
950659,0.0456275,0.0456275,3.70185e-011,8.1132e-010,6008000,1000000,5008000,6.008
-11888,-0.234472,-0.234472,4.50473e-013,1.92122e-012,5000000,1000000,4000000,5
661137,0.975762,0.975762,5.63716e-012,5.77719e-012,5000000,1000000,4000000,5
274357,0.990456,0.990456,1.46638e-012,1.48051e-012,5000000,1000000,4000000,5
-542349,0.262594,0.262594,2.03991e-011,7.76829e-011,5000000,1002000,3998000,4.99002
-193259,-0.784737,-0.784737,4.66926e-012,5.9501e-012,4998000,1000000,3998000,4.998
-372006,0.459903,0.459903,1.28764e-011,2.79981e-011,6000000,0,6000000,inf
601429,0.708779,0.708779,1.65381e-011,2.33332e-011,5333000,1000000,4333000,5.333
-247536,0.085051,0.085051,9.61407e-012,1.13039e-010,6072000,0,6072000,inf
949161,-0.548051,-0.548051,3.09474e-011,5.6468e-011,6001000,1000000,5001000,6.001
369196,0.901145,0.901145,6.23879e-012,6.92318e-012,4999000,1001000,3998000,4.99401
805927,0.919716,0.919716,1.2333e-011,1.34096e-011,4999000,1001000,3998000,4.99401
-248458,-0.951975,-0.951975,2.96463e-012,3.11419e-012,5000000,0,5000000,inf
-255643,0.739704,0.739704,6.70586e-012,9.0656e-012,6003000,0,6003000,inf
-325730,0.347739,0.347739,1.19046e-011,3.42345e-011,6000000,1000000,5000000,6
317173,-0.826023,-0.826023,6.96876e-012,8.43652e-012,4510000,1000000,3510000,4.51
-220519,0.971574,0.971574,2.03693e-012,2.09652e-012,5000000,1001000,3999000,4.995
-968943,-0.750794,-0.750794,2.49483e-011,3.32292e-011,4999000,1000000,3999000,4.999
-940128,0.0670548,0.0670548,3.65641e-011,5.45287e-010,6000000,1000000,5000000,6
-71663.1,0.226063,0.226063,2.72113e-012,1.2037e-011,5000000,1001000,3999000,4.995
754917,-0.999809,-0.999809,6.0929e-013,6.09407e-013,4999000,1000000,3999000,4.999
-139925,0.886267,0.886267,2.52642e-012,2.85064e-012,5000000,1000000,4000000,5
-289841,0.909071,0.909071,4.70746e-012,5.17831e-012,5000000,1163000,3837000,4.29923
-715375,-0.356634,-0.356634,2.60519e-011,7.30495e-011,5170000,1000000,4170000,5.17
893923,0.981261,0.981261,6.71052e-012,6.83867e-012,4999000,1000000,3999000,4.999
626230,-0.752274,-0.752274,1.60831e-011,2.13794e-011,5000000,1001000,3999000,4.995
-920520,-0.846949,-0.846949,1.90777e-011,2.25252e-011,4999000,1001000,3998000,4.99401
-636484,0.694081,0.694081,1.78608e-011,2.5733e-011,5000000,999000,4001000,5.00501
-416193,-0.997191,-0.997191,1.23246e-012,1.23593e-012,6001000,0,6001000,inf
-928600,-0.849937,-0.849937,1.90717e-011,2.2439e-011,5003000,1000000,4003000,5.003
-725649,0.772717,0.772717,1.79546e-011,2.32357e-011,5001000,999000,4002000,5.00601
653679,0.989462,0.989462,3.69649e-012,3.73586e-012,5607000,1004000,4603000,5.58466
-262700,-0.153015,-0.153015,1.01195e-011,6.61344e-011,5001000,999000,4002000,5.00601
689125,-0.459356,-0.459356,2.38606e-011,5.19435e-011,6001000,0,6001000,inf
-99888.8,0.946245,0.946245,1.25888e-012,1.3304e-012,5109000,1000000,4109000,5.109
170701,-0.309488,-0.309488,6.32738e-012,2.04447e-011,6000000,0,6000000,inf
-615775,0.679933,0.679933,1.76009e-011,2.58863e-011,6000000,1000000,5000000,6
-640224,0.674945,0.674945,1.84145e-011,2.7283e-011,5000000,1000000,4000000,5
262255,0.999228,0.999228,4.28768e-013,4.29099e-013,5430000,1000000,4430000,5.43
949809,-0.994302,-0.994302,3.93507e-012,3.95762e-012,5000000,1000000,4000000,5
807994,0.910903,0.910903,1.29959e-011,1.42671e-011,5000000,737000,4263000,6.78426
389343,-0.750446,-0.750446,1.00308e-011,1.33664e-011,5337000,1000000,4337000,5.337
-645626,0.404196,0.404196,2.30193e-011,5.69508e-011,5000000,1000000,4000000,5
-571400,-0.660488,-0.660488,1.67237e-011,2.53203e-011,6000000,0,6000000,inf
636628,0.441047,0.441047,2.2272e-011,5.04981e-011,6000000,1000000,5000000,6
915060,0.939029,0.939029,1.22641e-011,1.30604e-011,5005000,1000000,4005000,5.005
-351291,0.924765,0.924765,5.21105e-012,5.635e-012,4999000,1000000,3999000,4.999
219754,-0.153961,-0.153961,8.46401e-012,5.4975e-011,5000000,1000000,4000000,5
788997,-0.985537,-0.985537,5.21672e-012,5.29327e-012,5509000,1000000,4509000,5.509
66244.8,0.930704,0.930704,9.44689e-013,1.01503e-012,5000000,1000000,4000000,5
196816,0.997293,0.997293,5.81535e-013,5.83113e-013,5000000,1001000,3999000,4.995
-744771,0.517169,0.517169,2.48475e-011,4.80452e-011,4999000,1000000,3999000,4.999
560662,0.93516,0.93516,7.74192e-012,8.27871e-012,5000000,1000000,4000000,5
95094,-0.888211,-0.888211,1.70308e-012,1.91743e-012,5151000,1000000,4151000,5.151
-238596,0.948665,0.948665,2.9422e-012,3.10141e-012,5000000,1000000,4000000,5
801152,0.995508,0.995508,2.94309e-012,2.95637e-012,5000000,1000000,4000000,5
284562,0.0719038,0.0719038,1.10636e-011,1.53867e-010,5445000,1001000,4444000,5.43956
-620773,-0.135824,-0.135824,2.39737e-011,1.76506e-010,5996000,0,5996000,inf
-608873,-0.807824,-0.807824,1.39894e-011,1.73173e-011,6000000,0,6000000,inf
844628,-0.999399,-0.999399,1.16973e-012,1.17043e-012,6002000,998000,5004000,6.01403
-352563,-0.680498,-0.680498,1.00702e-011,1.47982e-011,5143000,1041000,4102000,4.94044
550653,0.615418,0.615418,1.69186e-011,2.74912e-011,5000000,1000000,4000000,5
22282.2,0.908915,0.908915,3.62044e-013,3.98325e-013,5004000,1000000,4004000,5.004
837712,0.189606,0.189606,3.2062e-011,1.69099e-010,6000000,0,6000000,inf
321452,-0.999552,-0.999552,4.05564e-013,4.05746e-013,5508000,1001000,4507000,5.5025
-289224,-0.711901,-0.711901,7.91756e-012,1.11217e-011,4999000,1001000,3998000,4.99401
-143312,0.728911,0.728911,3.82461e-012,5.24701e-012,5000000,1000000,4000000,5
309712,0.903006,0.903006,5.18674e-012,5.74386e-012,5000000,999000,4001000,5.00501
-818293,-0.68473,-0.68473,2.32467e-011,3.39502e-011,6003000,0,6003000,inf
-828655,0.667362,0.667362,2.40559e-011,3.60462e-011,5998000,999000,4999000,6.004
-205033,-0.0786918,-0.0786918,7.96749e-012,1.01249e-010,5001000,999000,4002000,5.00601
812914,0.949276,0.949276,9.96325e-012,1.04956e-011,5000000,1000000,4000000,5
-209830,0.244014,0.244014,7.93202e-012,3.25064e-011,6001000,0,6001000,inf
351641,0.813959,0.813959,7.96263e-012,9.7826e-012,6002000,0,6002000,inf
-748270,0.693494,0.693494,2.10143e-011,3.03021e-011,5997000,1001000,4996000,5.99101
-23352,0.524437,0.524437,7.75047e-013,1.47786e-012,4999000,1001000,3998000,4.99401
631896,0.96066,0.96066,6.83986e-012,7.11996e-012,5000000,999000,4001000,5.00501
-221202,-0.410506,-0.410506,7.86254e-012,1.91533e-011,5001000,1000000,4001000,5.001
801161,-0.975721,-0.975721,6.8423e-012,7.01256e-012,5003000,1001000,4002000,4.998
98061,-0.588217,-0.588217,3.09119e-012,5.25519e-012,5999000,1000000,4999000,5.999
-134775,-0.732107,-0.732107,3.57858e-012,4.88806e-012,4505000,1005000,3500000,4.48259
267020,0.0218509,0.0218509,1.04061e-011,4.76229e-010,6139000,0,6139000,inf
-948865,-0.00638964,-0.00638964,3.69864e-011,5.7885e-009,6000000,1002000,4998000,5.98802
350282,0.810624,0.810624,7.99549e-012,9.86338e-012,4999000,999000,4000000,5.004
795136,-0.996174,-0.996174,2.69407e-012,2.70441e-012,5000000,1000000,4000000,5
