angle,std_result,my_result,abs_error,rel_error,std_time,my_time,diff,speedup_ratio
-946442,0.902756,0.901537,0.00121878,0.00135006,5502000,1000000,4502000,5.502
261935,-0.0973532,-0.0974974,0.000144181,0.00148101,6000000,0,6000000,inf
587251,0.745029,0.744489,0.00053998,0.000724777,6000000,1000000,5000000,6
158528,-0.990689,-0.989202,0.00148676,0.00150073,5000000,1000000,4000000,5
-650367,0.828113,0.827793,0.000320368,0.000386864,5001000,999000,4002000,5.00601
644935,-0.982164,-0.980633,0.00153134,0.00155915,5000000,1000000,4000000,5
-395154,-0.314675,-0.314206,0.000468801,0.0014898,6000000,1000000,5000000,6
526782,0.970627,0.969175,0.00145178,0.00149571,5000000,1000000,4000000,5
377425,0.962869,0.961718,0.00115146,0.00119587,5000000,1000000,4000000,5
950659,0.998959,0.997522,0.00143606,0.00143756,6001000,999000,5002000,6.00701
-11888,0.972123,0.97065,0.00147313,0.00151537,5000000,1000000,4000000,5
661137,-0.218835,-0.21872,0.00011469,0.000524091,5000000,1000000,4000000,5
274357,-0.137826,-0.138094,0.000267879,0.0019436,6000000,1000000,5000000,6
-542349,-0.964906,-0.963728,0.00117849,0.00122135,5000000,1004000,3996000,4.98008
-193259,0.619829,0.619967,0.000137884,0.000222455,6007000,1000000,5007000,6.007
-372006,-0.887969,-0.886742,0.00122739,0.00138224,5000000,1000000,4000000,5
601429,-0.70543,-0.705448,1.78668e-005,2.53275e-005,5509000,1094000,4415000,5.03565
-247536,-0.996377,-0.994937,0.00144006,0.00144529,5007000,1001000,4006000,5.002
949161,-0.836445,-0.83609,0.000354979,0.00042439,4999000,1001000,3998000,4.99401
369196,-0.433518,-0.433387,0.000131386,0.00030307,5999000,1000000,4999000,5.999
805927,-0.392585,-0.392387,0.000198146,0.000504721,5000000,1001000,3999000,4.995
-248458,-0.306176,-0.305703,0.000472332,0.00154268,6001000,999000,5002000,6.00701
-255643,0.672932,0.673169,0.000236829,0.000351935,4999000,1000000,3999000,4.999
-325730,-0.937591,-0.936526,0.00106509,0.00113599,6000000,0,6000000,inf
317173,-0.563637,-0.56357,6.72241e-005,0.000119268,6001000,999000,5002000,6.00701
-220519,-0.236738,-0.236343,0.000395071,0.00166881,6001000,1000000,5001000,6.001
-968943,0.660537,0.660786,0.000249903,0.000378334,5588000,1000000,4588000,5.588
-940128,0.997749,0.996315,0.00143422,0.00143746,5000000,1000000,4000000,5
-71663.1,-0.974113,-0.972617,0.00149618,0.00153594,5000000,1000000,4000000,5
754917,-0.0195353,-0.0194851,5.01862e-005,0.002569,6003000,1000000,5003000,6.003
-139925,0.463175,0.462932,0.000242829,0.000524271,5000000,1000000,4000000,5
-289841,-0.416641,-0.416505,0.000135713,0.000325731,5505000,1004000,4501000,5.48307
-715375,-0.934244,-0.933168,0.00107602,0.00115176,6001000,999000,5002000,6.00701
893923,-0.192684,-0.192831,0.000146917,0.000762473,5001000,1000000,4001000,5.001
626230,-0.65885,-0.6591,0.00024941,0.000378554,6000000,1000000,5000000,6
-920520,-0.531674,-0.531649,2.43203e-005,4.5743e-005,5000000,1000000,4000000,5
-636484,-0.719897,-0.719345,0.000551738,0.000766413,5120000,1001000,4119000,5.11489
-416193,0.0748981,0.0749532,5.51169e-005,0.000735892,5999000,1000000,4999000,5.999
-928600,-0.526884,-0.526884,4.44848e-007,8.443e-007,6000000,1000000,5000000,6
-725649,-0.63475,-0.634948,0.00019767,0.000311414,5000000,1000000,4000000,5
653679,0.144794,0.14507,0.000276367,0.00190869,6000000,1005000,4995000,5.97015
-262700,0.988224,0.986718,0.00150592,0.00152386,5474000,0,5474000,inf
689125,-0.888252,-0.887024,0.00122796,0.00138244,6001000,999000,5002000,6.00701
-99888.8,0.32345,0.322994,0.000455721,0.00140894,5000000,1001000,3999000,4.995
170701,0.950903,0.94984,0.00106297,0.00111785,4999000,1000000,3999000,4.999
-615775,-0.733275,-0.732715,0.000559758,0.000763367,6005000,999000,5006000,6.01101
-640224,0.737868,0.737313,0.000554613,0.000751642,5000000,1000000,4000000,5
262255,0.0392849,0.0392396,4.5298e-005,0.00115306,5509000,1000000,4509000,5.509
949809,0.106598,0.106778,0.000179797,0.00168667,6000000,1000000,5000000,6
807994,0.41262,0.412478,0.00014224,0.000344723,5000000,1000000,4000000,5
389343,0.660931,0.661181,0.000249947,0.000378173,6000000,1000000,5000000,6
-645626,-0.914672,-0.913502,0.00117068,0.00127989,5000000,1000000,4000000,5
-571400,0.750836,0.750313,0.000523131,0.000696731,5000000,1000000,4000000,5
636628,-0.897484,-0.896254,0.00123002,0.00137052,5601000,1000000,4601000,5.601
915060,-0.343839,-0.343442,0.000396878,0.00115426,6000000,0,6000000,inf
-351291,-0.380539,-0.380294,0.00024477,0.00064322,6000000,1000000,5000000,6
219754,0.988077,0.98657,0.00150694,0.00152512,5000000,1000000,4000000,5
788997,-0.169459,-0.169716,0.000256789,0.00151535,6000000,1000000,5000000,6
66244.8,0.365772,0.365465,0.000307659,0.000841122,5999000,0,5999000,inf
196816,0.0735237,0.0735736,4.99247e-005,0.000679029,6001000,1000000,5001000,6.001
-744771,0.855883,0.855355,0.00052866,0.000617677,5003000,1000000,4003000,5.003
560662,0.354226,0.353869,0.000356517,0.00100647,6000000,1000000,5000000,6
95094,-0.459435,-0.459216,0.000218709,0.000476039,5504000,1050000,4454000,5.2419
-238596,-0.316283,-0.315816,0.000467078,0.00147677,6008000,1001000,5007000,6.002
801152,-0.0946724,-0.0948059,0.000133518,0.00141032,4999000,1001000,3998000,4.99401
284562,-0.997412,-0.995976,0.00143513,0.00143885,5213000,1000000,4213000,5.213
-620773,0.990733,0.989247,0.00148639,0.00150029,6000000,1000000,5000000,6
-608873,0.589424,0.589428,4.34268e-006,7.36767e-006,5000000,1000000,4000000,5
844628,-0.0346698,-0.0346191,5.06398e-005,0.00146063,6000000,1000000,5000000,6
-352563,0.73275,0.73219,0.000560111,0.000764396,5000000,1000000,4000000,5
550653,0.788201,0.787833,0.000368427,0.000467428,5007000,1000000,4007000,5.007
22282.2,-0.416982,-0.416847,0.000135246,0.000324345,6000000,1001000,4999000,5.99401
837712,0.98186,0.980329,0.00153157,0.00155987,5000000,999000,4001000,5.00501
321452,-0.0299439,-0.0298903,5.36102e-005,0.00179035,6001000,0,6001000,inf
-289224,-0.70228,-0.702333,5.34742e-005,7.61438e-005,6000000,999000,5001000,6.00601
-143312,0.684608,0.684801,0.00019292,0.000281797,6082000,0,6082000,inf
309712,0.429628,0.4295,0.000128724,0.000299617,6005000,999000,5006000,6.01101
-818293,-0.728797,-0.728236,0.000561128,0.000769938,5001000,1000000,4001000,5.001
-828655,-0.744733,-0.744193,0.000540728,0.000726069,5514000,999000,4515000,5.51952
-205033,0.996899,0.995462,0.00143722,0.00144169,4998000,1002000,3996000,4.98802
812914,-0.314443,-0.313974,0.000469023,0.0014916,5998000,1000000,4998000,5.998
-209830,-0.969772,-0.968334,0.00143799,0.00148282,5000000,1000000,4000000,5
351641,-0.580923,-0.580897,2.63491e-005,4.53574e-005,6000000,1000000,5000000,6
-748270,0.720462,0.71991,0.000552854,0.00076736,5000000,1000000,4000000,5
-23352,-0.851449,-0.850973,0.000476147,0.000559219,5000000,1000000,4000000,5
631896,-0.277729,-0.277328,0.00040086,0.00144335,6001000,999000,5002000,6.00701
-221202,-0.911858,-0.910674,0.00118409,0.00129855,5001000,999000,4002000,5.00601
801161,-0.219018,-0.218901,0.000117106,0.000534688,6000000,1000000,5000000,6
98061,0.808703,0.808394,0.00030928,0.00038244,5000000,1000000,4000000,5
-134775,0.68119,0.681399,0.000209334,0.000307306,6000000,1000000,5000000,6
267020,-0.999761,-0.998313,0.00144775,0.0014481,5000000,1000000,4000000,5
-948865,-0.99998,-0.998521,0.00145892,0.00145895,5003000,1000000,4003000,5.003
350282,0.585567,0.585557,1.02541e-005,1.75115e-005,6001000,999000,5002000,6.00701
795136,0.0873947,0.087499,0.000104298,0.00119342,5001000,1503000,3498000,3.32735
-835636,-0.696317,-0.696429,0.0001115,0.000160128,6005000,999000,5006000,6.01101
44382.2,-0.622348,-0.622497,0.000148809,0.000239109,5001000,1088000,3913000,4.59651
-79056.8,-0.155691,-0.155969,0.000278176,0.00178673,5994000,1001000,4993000,5.98801
158738,0.932203,0.931119,0.00108402,0.00116286,5000000,1000000,4000000,5
217692,-0.396539,-0.396355,0.000184554,0.000465411,5000000,999000,4001000,5.00501
549506,-0.962403,-0.961257,0.00114583,0.0011906,6135000,0,6135000,inf
-272695,-0.109672,-0.109863,0.000191044,0.00174195,6001000,999000,5002000,6.00701
-850223,-0.0147226,-0.0146791,4.34799e-005,0.00295327,6001000,999000,5002000,6.00701
703912,0.984466,0.98294,0.0015261,0.00155018,5001000,1000000,4001000,5.001
75254.2,0.891509,0.890276,0.00123224,0.0013822,4999000,1001000,3998000,4.99401
39575.4,-0.751476,-0.750955,0.000521043,0.000693359,5002000,1270000,3732000,3.93858
578343,0.528934,0.528923,1.13013e-005,2.13661e-005,6107000,1003000,5104000,6.08873
-526486,0.491755,0.49121,0.00054492,0.00110811,5001000,1000000,4001000,5.001
750490,0.7186,0.718051,0.000548897,0.000763843,6087000,998000,5089000,6.0992
-311434,0.0851284,0.0852236,9.52088e-005,0.00111841,6002000,0,6002000,inf
690902,-0.8518,-0.85132,0.000480005,0.000563518,5531000,1002000,4529000,5.51996
85508.3,0.906303,0.905096,0.0012072,0.00133201,5999000,1002000,4997000,5.98703
-26457.8,0.737004,0.736449,0.000555851,0.000754203,4997000,1003000,3994000,4.98205
-492309,-0.741314,-0.740765,0.000548506,0.00073991,5340000,1007000,4333000,5.30288
695.97,0.107044,0.107225,0.000181448,0.00169508,5876000,1006000,4870000,5.84095
-327479,0.970468,0.969019,0.00144931,0.00149341,5000000,1000000,4000000,5
446444,0.362813,0.362492,0.000320391,0.000883075,5432000,1008000,4424000,5.38889
717619,-0.93694,-0.935873,0.00106698,0.00113879,6000000,1000000,5000000,6
33983.1,-0.88783,-0.886603,0.00122709,0.00138213,5000000,1001000,3999000,4.995
916180,-0.760812,-0.760326,0.000486388,0.0006393,4999000,1001000,3998000,4.99401
